amfi_code,date,nav
100019,2024-07-25,171.0135
100019,2024-07-26,171.9213
100019,2024-07-29,175.8721
100019,2024-07-30,174.273
100019,2024-07-31,171.7867
100019,2024-08-01,173.0363
100019,2024-08-02,173.9731
100019,2024-08-05,173.8248
100019,2024-08-06,167.7607
100019,2024-08-07,169.3414
100019,2024-08-08,168.1461
100019,2024-08-09,170.1122
100019,2024-08-12,173.524
100019,2024-08-13,175.0382
100019,2024-08-14,175.0004
100019,2024-08-15,172.5833
100019,2024-08-16,168.5039
100019,2024-08-19,170.9053
100019,2024-08-20,171.3036
100019,2024-08-21,174.0159
100019,2024-08-22,176.2988
100019,2024-08-23,174.9176
100019,2024-08-26,178.6897
100019,2024-08-27,177.4588
100019,2024-08-28,180.988
100019,2024-08-29,181.2467
100019,2024-08-30,185.4177
100019,2024-09-02,188.3818
100019,2024-09-03,193.3671
100019,2024-09-04,188.1
100019,2024-09-05,187.2684
100019,2024-09-06,186.9224
100019,2024-09-09,184.6745
100019,2024-09-10,184.7566
100019,2024-09-11,187.573
100019,2024-09-12,196.8523
100019,2024-09-13,197.9151
100019,2024-09-16,200.0592
100019,2024-09-17,203.0279
100019,2024-09-18,201.3999
100019,2024-09-19,202.4
100019,2024-09-20,197.635
100019,2024-09-23,198.6903
100019,2024-09-24,201.5792
100019,2024-09-25,203.1309
100019,2024-09-26,206.3437
100019,2024-09-27,209.3726
100019,2024-09-30,207.7993
100019,2024-10-01,205.1367
100019,2024-10-02,203.6031
100019,2024-10-03,211.8174
100019,2024-10-04,210.3676
100019,2024-10-07,214.0186
100019,2024-10-08,208.1109
100019,2024-10-09,203.521
100019,2024-10-10,210.1779
100019,2024-10-11,218.881
100019,2024-10-14,221.0528
100019,2024-10-15,217.1092
100019,2024-10-16,225.4239
100019,2024-10-17,229.3723
100019,2024-10-18,228.6347
100019,2024-10-21,224.5999
100019,2024-10-22,227.9092
100019,2024-10-23,228.4062
100019,2024-10-24,227.2351
100019,2024-10-25,229.2571
100019,2024-10-28,225.7127
100019,2024-10-29,226.7097
100019,2024-10-30,218.5299
100019,2024-10-31,219.941
100019,2024-11-01,216.8217
100019,2024-11-04,216.6884
100019,2024-11-05,217.0734
100019,2024-11-06,218.8334
100019,2024-11-07,220.6918
100019,2024-11-08,215.8478
100019,2024-11-11,215.5406
100019,2024-11-12,211.6154
100019,2024-11-13,210.6312
100019,2024-11-14,208.4811
100019,2024-11-15,208.0384
100019,2024-11-18,210.4586
100019,2024-11-19,207.9687
100019,2024-11-20,209.7131
100019,2024-11-21,206.2472
100019,2024-11-22,201.9583
100019,2024-11-25,204.8776
100019,2024-11-26,210.3785
100019,2024-11-27,216.782
100019,2024-11-28,221.75
100019,2024-11-29,224.7162
100019,2024-12-02,224.9771
100019,2024-12-03,227.6559
100019,2024-12-04,231.3709
100019,2024-12-05,228.5966
100019,2024-12-06,229.6733
100019,2024-12-09,225.2931
100019,2024-12-10,225.6607
100019,2024-12-11,223.5672
100019,2024-12-12,223.5011
100019,2024-12-13,220.4911
100019,2024-12-16,217.5668
100019,2024-12-17,218.0218
100019,2024-12-18,218.9861
100019,2024-12-19,219.3631
100019,2024-12-20,220.7969
100019,2024-12-23,220.2782
100019,2024-12-24,220.1373
100019,2024-12-25,218.2725
100019,2024-12-26,219.2157
100019,2024-12-27,219.4806
100019,2024-12-30,225.7265
100019,2024-12-31,226.5815
100019,2025-01-01,228.1358
100019,2025-01-02,225.3642
100019,2025-01-03,227.5094
100019,2025-01-06,229.0434
100019,2025-01-07,223.0338
100019,2025-01-08,225.34
100019,2025-01-09,225.2427
100019,2025-01-10,225.7643
100019,2025-01-13,218.2788
100019,2025-01-14,217.5746
100019,2025-01-15,226.1677
100019,2025-01-16,229.9742
100019,2025-01-17,227.9852
100019,2025-01-20,229.6942
100019,2025-01-21,227.032
100019,2025-01-22,228.4309
100019,2025-01-23,230.4088
100019,2025-01-24,227.2741
100019,2025-01-27,231.8027
100019,2025-01-28,231.7378
100019,2025-01-29,233.4257
100019,2025-01-30,231.1436
100019,2025-01-31,229.6637
100019,2025-02-03,230.5235
100019,2025-02-04,232.0106
100019,2025-02-05,232.97
100019,2025-02-06,239.2775
100019,2025-02-07,236.2769
100019,2025-02-10,238.1083
100019,2025-02-11,236.9136
100019,2025-02-12,235.3446
100019,2025-02-13,234.0898
100019,2025-02-14,232.6574
100019,2025-02-17,237.0376
100019,2025-02-18,237.2056
100019,2025-02-19,238.1501
100019,2025-02-20,236.8397
100019,2025-02-21,236.6412
100019,2025-02-24,237.9406
100019,2025-02-25,230.3122
100019,2025-02-26,228.5408
100019,2025-02-27,230.8609
100019,2025-02-28,237.1364
100019,2025-03-03,240.4921
100019,2025-03-04,238.7304
100019,2025-03-05,238.5977
100019,2025-03-06,237.2371
100019,2025-03-07,236.3932
100019,2025-03-10,228.7683
100019,2025-03-11,230.1073
100019,2025-03-12,236.6523
100019,2025-03-13,226.9604
100019,2025-03-14,231.4361
100019,2025-03-17,232.9483
100019,2025-03-18,232.6017
100019,2025-03-19,232.4786
100019,2025-03-20,234.5952
100019,2025-03-21,230.8816
100019,2025-03-24,226.0257
100019,2025-03-25,234.7296
100019,2025-03-26,229.9418
100019,2025-03-27,234.887
100019,2025-03-28,240.4866
100019,2025-03-31,242.087
100019,2025-04-01,245.8896
100019,2025-04-02,244.1648
100019,2025-04-03,243.2893
100019,2025-04-04,244.2198
100019,2025-04-07,242.8884
100019,2025-04-08,244.2529
100019,2025-04-09,239.6097
100019,2025-04-10,239.0186
100019,2025-04-11,240.5722
100019,2025-04-14,237.2951
100019,2025-04-15,234.9789
100019,2025-04-16,225.4215
100019,2025-04-17,225.7173
100019,2025-04-18,230.1214
100019,2025-04-21,231.1191
100019,2025-04-22,224.0968
100019,2025-04-23,223.3633
100019,2025-04-24,219.4003
100019,2025-04-25,221.4987
100019,2025-04-28,217.7026
100019,2025-04-29,216.8006
100019,2025-04-30,220.8698
100019,2025-05-01,224.396
100019,2025-05-02,230.2412
100019,2025-05-05,227.2953
100019,2025-05-06,227.0084
100019,2025-05-07,228.027
100019,2025-05-08,223.3454
100019,2025-05-09,225.7094
100019,2025-05-12,228.163
100019,2025-05-13,232.4151
100019,2025-05-14,238.2678
100019,2025-05-15,239.7891
100019,2025-05-16,239.4829
100019,2025-05-19,238.1003
100019,2025-05-20,236.8919
100019,2025-05-21,234.0994
100019,2025-05-22,233.8824
100019,2025-05-23,232.7069
100019,2025-05-26,231.0278
100019,2025-05-27,234.567
100019,2025-05-28,236.42
100019,2025-05-29,237.9139
100019,2025-05-30,239.1221
100019,2025-06-02,234.7423
100019,2025-06-03,240.6039
100019,2025-06-04,238.6015
100019,2025-06-05,238.6237
100019,2025-06-06,235.8891
100019,2025-06-09,241.0982
100019,2025-06-10,237.7277
100019,2025-06-11,240.6395
100019,2025-06-12,241.3454
100019,2025-06-13,239.7129
100019,2025-06-16,246.7529
100019,2025-06-17,248.2017
100019,2025-06-18,252.3541
100019,2025-06-19,244.0133
100019,2025-06-20,244.5866
100019,2025-06-23,247.6463
100019,2025-06-24,243.7849
100019,2025-06-25,247.6296
100019,2025-06-26,252.8759
100019,2025-06-27,257.5029
100019,2025-06-30,255.5628
100019,2025-07-01,252.9414
100019,2025-07-02,253.2224
100019,2025-07-03,252.8016
100019,2025-07-04,258.107
100019,2025-07-07,256.3724
100019,2025-07-08,258.8549
100019,2025-07-09,254.7106
100019,2025-07-10,253.6567
100019,2025-07-11,249.2626
100019,2025-07-14,246.3441
100019,2025-07-15,248.0444
100019,2025-07-16,251.8259
100019,2025-07-17,249.0562
100019,2025-07-18,246.7903
100019,2025-07-21,251.6
100019,2025-07-22,256.0183
100019,2025-07-23,256.4198
100019,2025-07-24,258.0611
100019,2025-07-25,258.1932
100019,2025-07-28,259.6909
100019,2025-07-29,256.0981
100019,2025-07-30,249.1471
100019,2025-07-31,249.6218
100019,2025-08-01,253.3537
100019,2025-08-04,251.351
100019,2025-08-05,258.497
100019,2025-08-06,260.2608
100019,2025-08-07,256.8508
100019,2025-08-08,255.6925
100019,2025-08-11,261.5015
100019,2025-08-12,256.894
100019,2025-08-13,253.3124
100019,2025-08-14,254.1024
100019,2025-08-15,254.7757
100019,2025-08-18,262.7871
100019,2025-08-19,262.6978
100019,2025-08-20,265.6893
100019,2025-08-21,255.3965
100019,2025-08-22,253.289
100019,2025-08-25,252.0399
100019,2025-08-26,254.1753
100019,2025-08-27,256.8052
100019,2025-08-28,245.9999
100019,2025-08-29,249.0295
100019,2025-09-01,251.5314
100019,2025-09-02,258.7279
100019,2025-09-03,260.754
100019,2025-09-04,264.4118
100019,2025-09-05,258.3731
100019,2025-09-08,251.3659
100019,2025-09-09,253.6956
100019,2025-09-10,255.0511
100019,2025-09-11,259.3532
100019,2025-09-12,260.5793
100019,2025-09-15,266.1602
100019,2025-09-16,263.3822
100019,2025-09-17,266.685
100019,2025-09-18,263.0747
100019,2025-09-19,260.3838
100019,2025-09-22,257.7911
100019,2025-09-23,257.4821
100019,2025-09-24,262.538
100019,2025-09-25,261.6449
100019,2025-09-26,266.4811
100019,2025-09-29,265.3294
100019,2025-09-30,265.2889
100019,2025-10-01,268.741
100019,2025-10-02,267.8342
100019,2025-10-03,265.5466
100019,2025-10-06,271.7023
100019,2025-10-07,270.8856
100019,2025-10-08,267.5937
100019,2025-10-09,267.5847
100019,2025-10-10,268.2015
100019,2025-10-13,262.9677
100019,2025-10-14,267.1191
100019,2025-10-15,267.7727
100019,2025-10-16,267.9247
100019,2025-10-17,269.1417
100019,2025-10-20,267.6374
100019,2025-10-21,266.8788
100019,2025-10-22,264.7734
100019,2025-10-23,258.8177
100019,2025-10-24,264.0629
100019,2025-10-27,264.1243
100019,2025-10-28,263.7584
100019,2025-10-29,263.9195
100019,2025-10-30,261.0043
100019,2025-10-31,255.0402
100019,2025-11-03,256.967
100019,2025-11-04,249.8694
100019,2025-11-05,250.224
100019,2025-11-06,249.6445
100019,2025-11-07,244.2124
100019,2025-11-10,249.7329
100019,2025-11-11,246.3222
100019,2025-11-12,242.7431
100019,2025-11-13,244.1954
100019,2025-11-14,241.2992
100019,2025-11-17,242.3153
100019,2025-11-18,239.2792
100019,2025-11-19,238.9496
100019,2025-11-20,238.2149
100019,2025-11-21,242.1663
100019,2025-11-24,248.6707
100019,2025-11-25,249.7954
100019,2025-11-26,249.8311
100019,2025-11-27,250.7679
100019,2025-11-28,249.6885
100019,2025-12-01,250.7123
100019,2025-12-02,247.206
100019,2025-12-03,247.2093
100019,2025-12-04,244.6587
100019,2025-12-05,242.9469
100019,2025-12-08,241.3191
100019,2025-12-09,241.5169
100019,2025-12-10,238.1469
100019,2025-12-11,237.6132
100019,2025-12-12,231.9593
100019,2025-12-15,233.1416
100019,2025-12-16,234.5657
100019,2025-12-17,240.5708
100019,2025-12-18,241.5244
100019,2025-12-19,236.3548
100019,2025-12-22,230.4141
100019,2025-12-23,227.4647
100019,2025-12-24,230.2963
100019,2025-12-25,224.0584
100019,2025-12-26,224.8234
100019,2025-12-29,224.5601
100019,2025-12-30,221.2479
100019,2025-12-31,219.058
100019,2026-01-01,209.3626
100019,2026-01-02,217.311
100019,2026-01-05,219.6534
100019,2026-01-06,222.8331
100019,2026-01-07,224.6215
100019,2026-01-08,222.6803
100019,2026-01-09,219.678
100019,2026-01-12,219.1819
100019,2026-01-13,209.2085
100019,2026-01-14,207.024
100019,2026-01-15,210.6594
100019,2026-01-16,213.8305
100019,2026-01-19,217.3643
100019,2026-01-20,217.5909
100019,2026-01-21,210.6359
100019,2026-01-22,209.6298
100019,2026-01-23,207.8175
100019,2026-01-26,213.3061
100019,2026-01-27,216.6894
100019,2026-01-28,218.8297
100019,2026-01-29,216.7812
100019,2026-01-30,215.7238
100019,2026-02-02,211.5338
100019,2026-02-03,213.811
100019,2026-02-04,212.9665
100019,2026-02-05,213.7796
100019,2026-02-06,216.0366
100019,2026-02-09,217.539
100019,2026-02-10,212.2996
100019,2026-02-11,214.2691
100019,2026-02-12,214.6551
100019,2026-02-13,215.9178
100019,2026-02-16,215.4191
100019,2026-02-17,217.9409
100019,2026-02-18,216.4905
100019,2026-02-19,217.4609
100019,2026-02-20,218.1605
100019,2026-02-23,222.5428
100019,2026-02-24,222.4604
100019,2026-02-25,217.1149
100019,2026-02-26,214.3232
100019,2026-02-27,212.8236
100019,2026-03-02,210.015
100019,2026-03-03,209.426
100019,2026-03-04,213.3738
100019,2026-03-05,212.2561
100019,2026-03-06,209.2648
100019,2026-03-09,206.1147
100019,2026-03-10,210.3794
100019,2026-03-11,214.9267
100019,2026-03-12,215.4847
100019,2026-03-13,220.2396
100019,2026-03-16,222.4202
100019,2026-03-17,224.9496
100019,2026-03-18,230.2527
100019,2026-03-19,229.3504
100019,2026-03-20,234.2673
100019,2026-03-23,236.6527
100019,2026-03-24,234.1302
100019,2026-03-25,234.7631
100019,2026-03-26,236.7861
100019,2026-03-27,235.642
100019,2026-03-30,233.3554
100019,2026-03-31,227.8214
100019,2026-04-01,225.4959
100019,2026-04-02,220.9252
100019,2026-04-03,220.0908
100019,2026-04-06,220.707
100019,2026-04-07,219.852
100019,2026-04-08,220.5408
100019,2026-04-09,220.9522
100019,2026-04-10,222.29
100019,2026-04-13,218.7724
100019,2026-04-14,220.1947
100019,2026-04-15,221.6143
100019,2026-04-16,223.2537
100019,2026-04-17,228.3296
100019,2026-04-20,229.4812
100019,2026-04-21,232.0641
100019,2026-04-22,227.8787
100019,2026-04-23,231.7277
100019,2026-04-24,234.8672
100019,2026-04-27,233.2069
100019,2026-04-28,236.5389
100019,2026-04-29,236.2797
100019,2026-04-30,231.8774
100019,2026-05-01,229.287
100019,2026-05-04,221.1791
100019,2026-05-05,224.1176
100019,2026-05-06,225.2228
100019,2026-05-07,227.6638
100019,2026-05-08,226.5378
100019,2026-05-11,226.3228
100019,2026-05-12,225.693
100019,2026-05-13,228.5536
100019,2026-05-14,236.197
100019,2026-05-15,231.5479
100019,2026-05-18,231.012
100019,2026-05-19,235.8558
100019,2026-05-20,232.818
100019,2026-05-21,232.4882
100019,2026-05-22,232.1425
100019,2026-05-25,227.8471
100019,2026-05-26,228.2178
100019,2026-05-27,227.853
100019,2026-05-28,224.4292
100019,2026-05-29,225.2646
100019,2026-06-01,223.5422
100019,2026-06-02,227.5448
100019,2026-06-03,225.9335
100019,2026-06-04,227.4388
100019,2026-06-05,223.4939
100019,2026-06-08,228.512
100019,2026-06-09,233.2019
100019,2026-06-10,230.232
100019,2026-06-11,226.4798
100019,2026-06-12,228.1953
100019,2026-06-15,229.9694
100019,2026-06-16,221.5183
100019,2026-06-17,220.0192
100019,2026-06-18,218.1038
100019,2026-06-19,218.2272
100019,2026-06-22,216.6838
100019,2026-06-23,214.0894
100019,2026-06-24,221.8091
100019,2026-06-25,225.9859
100019,2026-06-26,221.4283
100019,2026-06-29,225.6743
100019,2026-06-30,229.6554
100020,2021-01-01,100.0607
100020,2021-01-04,99.6359
100020,2021-01-05,99.7347
100020,2021-01-06,99.5316
100020,2021-01-07,99.5396
100020,2021-01-08,99.7089
100020,2021-01-11,99.8683
100020,2021-01-12,99.9971
100020,2021-01-13,99.7526
100020,2021-01-14,100.1287
100020,2021-01-15,100.1066
100020,2021-01-18,99.9201
100020,2021-01-19,100.1854
100020,2021-01-20,99.8854
100020,2021-01-21,99.9986
100020,2021-01-22,99.9633
100020,2021-01-25,99.5169
100020,2021-01-26,99.588
100020,2021-01-27,99.7763
100020,2021-01-28,100.1397
100020,2021-01-29,100.0033
100020,2021-02-01,99.9272
100020,2021-02-02,100.6668
100020,2021-02-03,100.6534
100020,2021-02-04,100.7568
100020,2021-02-05,101.0571
100020,2021-02-08,100.7078
100020,2021-02-09,100.7055
100020,2021-02-10,101.029
100020,2021-02-11,101.1768
100020,2021-02-12,101.0885
100020,2021-02-15,100.8512
100020,2021-02-16,100.5546
100020,2021-02-17,100.9992
100020,2021-02-18,101.3938
100020,2021-02-19,101.5733
100020,2021-02-22,101.7981
100020,2021-02-23,102.1092
100020,2021-02-24,102.2326
100020,2021-02-25,101.9368
100020,2021-02-26,102.0632
100020,2021-03-01,102.274
100020,2021-03-02,102.0711
100020,2021-03-03,102.2213
100020,2021-03-04,102.4362
100020,2021-03-05,102.6379
100020,2021-03-08,103.0404
100020,2021-03-09,103.0717
100020,2021-03-10,102.8493
100020,2021-03-11,102.8693
100020,2021-03-12,103.1768
100020,2021-03-15,102.8217
100020,2021-03-16,102.9215
100020,2021-03-17,102.8165
100020,2021-03-18,103.0066
100020,2021-03-19,102.6463
100020,2021-03-22,103.0169
100020,2021-03-23,103.4363
100020,2021-03-24,103.2442
100020,2021-03-25,102.4558
100020,2021-03-26,102.0775
100020,2021-03-29,102.0596
100020,2021-03-30,102.0383
100020,2021-03-31,101.873
100020,2021-04-01,101.6435
100020,2021-04-02,101.8297
100020,2021-04-05,101.8511
100020,2021-04-06,101.7405
100020,2021-04-07,101.8735
100020,2021-04-08,102.1454
100020,2021-04-09,101.9861
100020,2021-04-12,102.2423
100020,2021-04-13,102.3526
100020,2021-04-14,102.3839
100020,2021-04-15,102.418
100020,2021-04-16,102.5561
100020,2021-04-19,102.4646
100020,2021-04-20,102.828
100020,2021-04-21,102.8329
100020,2021-04-22,102.8264
100020,2021-04-23,103.1378
100020,2021-04-26,103.4076
100020,2021-04-27,103.5548
100020,2021-04-28,103.6809
100020,2021-04-29,103.6195
100020,2021-04-30,103.6606
100020,2021-05-03,103.7643
100020,2021-05-04,103.9644
100020,2021-05-05,104.1704
100020,2021-05-06,104.0948
100020,2021-05-07,104.1589
100020,2021-05-10,104.171
100020,2021-05-11,104.0944
100020,2021-05-12,104.1129
100020,2021-05-13,104.0228
100020,2021-05-14,104.2049
100020,2021-05-17,103.5722
100020,2021-05-18,103.6431
100020,2021-05-19,103.8718
100020,2021-05-20,103.5848
100020,2021-05-21,103.964
100020,2021-05-24,104.3437
100020,2021-05-25,104.112
100020,2021-05-26,104.3098
100020,2021-05-27,103.9503
100020,2021-05-28,104.3185
100020,2021-05-31,104.5749
100020,2021-06-01,104.3728
100020,2021-06-02,104.2746
100020,2021-06-03,104.3306
100020,2021-06-04,104.5664
100020,2021-06-07,104.9558
100020,2021-06-08,105.1463
100020,2021-06-09,104.9688
100020,2021-06-10,105.2944
100020,2021-06-11,105.5845
100020,2021-06-14,105.5895
100020,2021-06-15,105.2649
100020,2021-06-16,105.0997
100020,2021-06-17,104.8085
100020,2021-06-18,104.9723
100020,2021-06-21,105.5236
100020,2021-06-22,105.6664
100020,2021-06-23,106.1412
100020,2021-06-24,106.023
100020,2021-06-25,106.028
100020,2021-06-28,105.51
100020,2021-06-29,105.5424
100020,2021-06-30,105.5584
100020,2021-07-01,105.357
100020,2021-07-02,105.3492
100020,2021-07-05,105.525
100020,2021-07-06,105.8466
100020,2021-07-07,106.2275
100020,2021-07-08,106.2624
100020,2021-07-09,106.1612
100020,2021-07-12,105.5239
100020,2021-07-13,105.7187
100020,2021-07-14,105.6773
100020,2021-07-15,105.8616
100020,2021-07-16,105.8627
100020,2021-07-19,106.2397
100020,2021-07-20,106.2913
100020,2021-07-21,106.1596
100020,2021-07-22,106.1826
100020,2021-07-23,106.0501
100020,2021-07-26,105.8871
100020,2021-07-27,105.7675
100020,2021-07-28,106.048
100020,2021-07-29,106.1868
100020,2021-07-30,106.2138
100020,2021-08-02,106.6487
100020,2021-08-03,106.4531
100020,2021-08-04,106.4926
100020,2021-08-05,106.8617
100020,2021-08-06,106.9465
100020,2021-08-09,107.2145
100020,2021-08-10,107.542
100020,2021-08-11,107.6331
100020,2021-08-12,108.0303
100020,2021-08-13,108.4536
100020,2021-08-16,108.0338
100020,2021-08-17,108.129
100020,2021-08-18,108.1781
100020,2021-08-19,108.2329
100020,2021-08-20,108.5853
100020,2021-08-23,108.8619
100020,2021-08-24,108.9005
100020,2021-08-25,109.2343
100020,2021-08-26,109.0827
100020,2021-08-27,109.4778
100020,2021-08-30,109.5016
100020,2021-08-31,109.657
100020,2021-09-01,109.2449
100020,2021-09-02,109.0904
100020,2021-09-03,108.9211
100020,2021-09-06,108.9407
100020,2021-09-07,108.7623
100020,2021-09-08,108.3183
100020,2021-09-09,108.4737
100020,2021-09-10,108.74
100020,2021-09-13,109.1318
100020,2021-09-14,108.9421
100020,2021-09-15,108.6713
100020,2021-09-16,108.8826
100020,2021-09-17,109.2941
100020,2021-09-20,109.6259
100020,2021-09-21,109.5231
100020,2021-09-22,109.8253
100020,2021-09-23,110.3428
100020,2021-09-24,111.0826
100020,2021-09-27,111.2054
100020,2021-09-28,110.7882
100020,2021-09-29,110.6516
100020,2021-09-30,110.8551
100020,2021-10-01,110.7362
100020,2021-10-04,110.9833
100020,2021-10-05,110.597
100020,2021-10-06,110.4509
100020,2021-10-07,110.5972
100020,2021-10-08,110.7334
100020,2021-10-11,110.5093
100020,2021-10-12,110.5277
100020,2021-10-13,109.9463
100020,2021-10-14,110.0018
100020,2021-10-15,110.5916
100020,2021-10-18,111.0645
100020,2021-10-19,111.5034
100020,2021-10-20,111.402
100020,2021-10-21,111.5836
100020,2021-10-22,111.5263
100020,2021-10-25,111.3711
100020,2021-10-26,111.3545
100020,2021-10-27,111.8605
100020,2021-10-28,111.6648
100020,2021-10-29,112.1019
100020,2021-11-01,112.2706
100020,2021-11-02,112.0896
100020,2021-11-03,111.8023
100020,2021-11-04,111.4724
100020,2021-11-05,111.8868
100020,2021-11-08,112.104
100020,2021-11-09,111.6796
100020,2021-11-10,111.4157
100020,2021-11-11,111.7395
100020,2021-11-12,112.0966
100020,2021-11-15,112.1312
100020,2021-11-16,112.4505
100020,2021-11-17,112.6471
100020,2021-11-18,112.6559
100020,2021-11-19,112.2943
100020,2021-11-22,112.1536
100020,2021-11-23,111.3772
100020,2021-11-24,111.2946
100020,2021-11-25,111.2293
100020,2021-11-26,111.6048
100020,2021-11-29,112.0213
100020,2021-11-30,112.0443
100020,2021-12-01,111.9389
100020,2021-12-02,112.209
100020,2021-12-03,112.5401
100020,2021-12-06,112.7996
100020,2021-12-07,112.9507
100020,2021-12-08,112.8225
100020,2021-12-09,112.4688
100020,2021-12-10,112.2508
100020,2021-12-13,112.3266
100020,2021-12-14,112.2887
100020,2021-12-15,112.2922
100020,2021-12-16,112.3441
100020,2021-12-17,112.5447
100020,2021-12-20,112.3447
100020,2021-12-21,112.4937
100020,2021-12-22,112.0883
100020,2021-12-23,111.3727
100020,2021-12-24,111.0805
100020,2021-12-27,110.9935
100020,2021-12-28,111.4848
100020,2021-12-29,111.699
100020,2021-12-30,111.5248
100020,2021-12-31,111.3197
100020,2022-01-03,111.2529
100020,2022-01-04,110.4767
100020,2022-01-05,110.4529
100020,2022-01-06,110.55
100020,2022-01-07,110.1678
100020,2022-01-10,110.0428
100020,2022-01-11,110.1233
100020,2022-01-12,110.2424
100020,2022-01-13,110.1737
100020,2022-01-14,110.5831
100020,2022-01-17,110.5974
100020,2022-01-18,109.9212
100020,2022-01-19,109.7376
100020,2022-01-20,109.9068
100020,2022-01-21,109.9725
100020,2022-01-24,109.789
100020,2022-01-25,110.3611
100020,2022-01-26,110.2906
100020,2022-01-27,110.1267
100020,2022-01-28,109.6132
100020,2022-01-31,109.87
100020,2022-02-01,109.8103
100020,2022-02-02,109.9489
100020,2022-02-03,110.1941
100020,2022-02-04,110.2746
100020,2022-02-07,110.2329
100020,2022-02-08,110.1976
100020,2022-02-09,110.6568
100020,2022-02-10,110.4046
100020,2022-02-11,111.0718
100020,2022-02-14,110.8027
100020,2022-02-15,110.4589
100020,2022-02-16,110.6206
100020,2022-02-17,110.3411
100020,2022-02-18,110.5221
100020,2022-02-21,110.6102
100020,2022-02-22,110.5154
100020,2022-02-23,110.2672
100020,2022-02-24,110.0608
100020,2022-02-25,110.5502
100020,2022-02-28,110.7664
100020,2022-03-01,110.596
100020,2022-03-02,110.5159
100020,2022-03-03,109.9928
100020,2022-03-04,110.4607
100020,2022-03-07,110.4506
100020,2022-03-08,110.091
100020,2022-03-09,109.8083
100020,2022-03-10,109.6984
100020,2022-03-11,109.8447
100020,2022-03-14,109.4858
100020,2022-03-15,109.56
100020,2022-03-16,109.576
100020,2022-03-17,109.4933
100020,2022-03-18,109.6779
100020,2022-03-21,109.7865
100020,2022-03-22,109.7711
100020,2022-03-23,109.8564
100020,2022-03-24,109.5803
100020,2022-03-25,109.3145
100020,2022-03-28,109.8357
100020,2022-03-29,109.735
100020,2022-03-30,109.2138
100020,2022-03-31,109.3601
100020,2022-04-01,109.0058
100020,2022-04-04,108.7435
100020,2022-04-05,108.8436
100020,2022-04-06,109.1502
100020,2022-04-07,109.2023
100020,2022-04-08,109.1447
100020,2022-04-11,109.211
100020,2022-04-12,109.1858
100020,2022-04-13,109.2323
100020,2022-04-14,108.9234
100020,2022-04-15,108.6774
100020,2022-04-18,108.7411
100020,2022-04-19,108.8322
100020,2022-04-20,108.6998
100020,2022-04-21,108.7671
100020,2022-04-22,108.7714
100020,2022-04-25,108.931
100020,2022-04-26,108.5549
100020,2022-04-27,108.4216
100020,2022-04-28,108.963
100020,2022-04-29,109.5978
100020,2022-05-02,109.5875
100020,2022-05-03,109.4406
100020,2022-05-04,109.7439
100020,2022-05-05,109.9325
100020,2022-05-06,110.1774
100020,2022-05-09,109.428
100020,2022-05-10,109.1223
100020,2022-05-11,109.103
100020,2022-05-12,109.103
100020,2022-05-13,109.03
100020,2022-05-16,108.8531
100020,2022-05-17,108.9629
100020,2022-05-18,108.736
100020,2022-05-19,109.089
100020,2022-05-20,109.2044
100020,2022-05-23,109.8188
100020,2022-05-24,109.9912
100020,2022-05-25,110.165
100020,2022-05-26,110.406
100020,2022-05-27,110.6069
100020,2022-05-30,110.4724
100020,2022-05-31,110.6077
100020,2022-06-01,110.7827
100020,2022-06-02,111.1976
100020,2022-06-03,111.0185
100020,2022-06-06,110.8155
100020,2022-06-07,110.434
100020,2022-06-08,110.4605
100020,2022-06-09,110.7771
100020,2022-06-10,110.4116
100020,2022-06-13,110.3539
100020,2022-06-14,110.0772
100020,2022-06-15,110.0062
100020,2022-06-16,110.219
100020,2022-06-17,110.3527
100020,2022-06-20,110.4482
100020,2022-06-21,110.2297
100020,2022-06-22,110.259
100020,2022-06-23,110.1618
100020,2022-06-24,109.9968
100020,2022-06-27,110.2086
100020,2022-06-28,110.2505
100020,2022-06-29,110.6005
100020,2022-06-30,110.3904
100020,2022-07-01,110.3601
100020,2022-07-04,110.5264
100020,2022-07-05,110.0321
100020,2022-07-06,110.214
100020,2022-07-07,110.1898
100020,2022-07-08,110.3768
100020,2022-07-11,110.5718
100020,2022-07-12,110.4564
100020,2022-07-13,110.0432
100020,2022-07-14,110.0521
100020,2022-07-15,109.8331
100020,2022-07-18,109.6298
100020,2022-07-19,109.409
100020,2022-07-20,109.018
100020,2022-07-21,108.8814
100020,2022-07-22,108.4792
100020,2022-07-25,108.786
100020,2022-07-26,108.8379
100020,2022-07-27,109.0121
100020,2022-07-28,109.2248
100020,2022-07-29,110.1122
100020,2022-08-01,110.2147
100020,2022-08-02,109.6521
100020,2022-08-03,109.8
100020,2022-08-04,109.9561
100020,2022-08-05,109.443
100020,2022-08-08,109.8549
100020,2022-08-09,109.6916
100020,2022-08-10,109.408
100020,2022-08-11,109.3516
100020,2022-08-12,109.3494
100020,2022-08-15,109.0522
100020,2022-08-16,108.8655
100020,2022-08-17,108.7896
100020,2022-08-18,108.5198
100020,2022-08-19,108.4085
100020,2022-08-22,108.4001
100020,2022-08-23,108.0063
100020,2022-08-24,107.3358
100020,2022-08-25,107.2195
100020,2022-08-26,107.4045
100020,2022-08-29,107.2882
100020,2022-08-30,107.2013
100020,2022-08-31,107.0488
100020,2022-09-01,107.4354
